localidad;estrato;valor_ant;unidades_ant;no_pago_ultimo;cluster;no_paga_sig_mes
1;1;26706,25422749834;133,5312711374917;0;2;0
0;2;41851,36008557216;209,2568004278608;0;3;0
0;4;71581,94177377205;178,95485443443013;0;1;0
1;4;22423,32230754289;56,058305768857224;0;1;0
1;4;137996,7994884675;344,9919987211688;1;1;0
0;2;34238,37679364511;171,19188396822554;0;3;0
0;7;107991,83361131714;308,5480960323347;0;0;0
0;2;68548,43408191002;342,74217040955006;0;3;0
0;7;1278568,050417576;3653,0515726216454;1;0;1
1;4;438446,70946990984;1096,1167736747745;1;1;1
1;1;40477,791762821995;202,38895881410997;0;2;0
1;1;64210,82763645558;321,0541381822779;0;2;0
1;4;134531,28878513147;336,32822196282865;1;1;0
0;1;67735,43220293772;338,6771610146886;0;2;0
1;4;290188,8285902311;725,4720714755776;1;1;0
1;1;122119,17890851096;610,5958945425548;0;2;0
1;3;122629,88615125633;408,7662871708544;0;0;0
0;5;229059,81030930634;458,11962061861266;1;0;1
0;2;41750,45582195297;208,75227910976486;0;3;0
1;4;260090,5641741179;650,2264104352947;1;1;1
1;3;75453,98191438991;251,51327304796638;0;0;0
1;2;77603,2552735952;388,01627636797605;0;3;0
0;2;125640,17784497635;628,2008892248817;0;3;0
1;2;89731,481360312;448,65740680156;0;3;0
0;5;257183,07038652824;514,3661407730565;1;0;0
1;4;366140,10522439756;915,3502630609938;1;1;0
1;3;86036,34969021633;286,7878323007211;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;5;154274,04801616733;308,5480960323347;1;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;4;108440,29942361226;271,10074855903065;0;1;0
1;3;121602,19955006818;405,3406651668939;0;0;0
0;7;107991,83361131714;308,5480960323347;0;0;0
0;3;113120,4104980846;377,06803499361536;0;0;0
0;2;247,6180414617943;1,2380902073089715;0;3;0
1;2;69460,89146866172;347,30445734330857;0;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;2;103824,03093883065;519,1201546941533;0;3;0
0;2;167168,431731347;835,842158656735;1;3;1
1;4;178748,0044554279;446,87001113856974;1;1;1
1;3;151265,80642004395;504,21935473347986;1;0;1
0;3;104429,38719627257;348,09795732090856;0;0;0
1;4;22342,495418258113;55,85623854564528;0;1;0
0;2;106586,78613998446;532,9339306999223;0;3;0
0;3;78812,42540638299;262,7080846879433;0;0;0
1;2;114175,85754827646;570,8792877413823;0;3;0
0;3;116517,91489384513;388,3930496461504;0;0;0
1;2;194154,9446406153;970,7747232030764;1;3;1
1;3;81207,8998962131;270,69299965404366;0;0;0
1;3;47111,728924856245;157,03909641618748;0;0;0
1;3;112803,37171601645;376,0112390533882;0;0;0
1;3;68485,7923139972;228,28597437999065;0;0;0
0;4;627828,5698108397;1569,5714245270992;1;1;1
1;2;93187,14687038182;465,9357343519091;0;3;0
0;2;93445,54525930468;467,2277262965234;0;3;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;5;80992,31002889076;161,9846200577815;0;0;0
1;4;289010,9110418913;722,5272776047283;1;1;0
1;1;72643,61196976893;363,21805984884463;0;2;0
0;2;17587,4231985093;87,9371159925465;0;3;0
1;1;42333,2226543794;211,66611327189702;0;2;0
1;1;19897,379799063485;99,48689899531743;0;2;0
1;4;321404,4924179891;803,5112310449729;1;1;0
1;3;36561,915919354215;121,87305306451404;0;0;0
1;1;25851,58888473464;129,2579444236732;0;2;0
0;4;431356,8446531015;1078,3921116327538;1;1;1
0;4;47548,63945524395;118,87159863810987;0;1;0
0;3;26966,872456815552;89,88957485605184;0;0;0
0;2;25253,819346247354;126,26909673123677;0;3;0
0;4;98149,38665038584;245,37346662596462;0;1;0
1;5;186130,5373296953;372,2610746593906;1;0;1
0;2;117917,27007675136;589,5863503837568;0;3;0
0;3;169879,23272277942;566,2641090759314;1;0;0
1;3;96736,00142582598;322,4533380860866;0;0;0
1;5;242651,68566266284;485,3033713253257;1;0;1
1;2;7854,827984177109;39,274139920885546;0;3;0
1;2;75768,4732986754;378,84236649337697;0;3;0
1;3;108552,13620420248;361,8404540140083;0;0;0
1;4;464698,1029427786;1161,7452573569465;1;1;1
1;1;129988,50360519286;649,9425180259643;1;2;0
1;2;82324,77462586484;411,62387312932424;0;3;0
1;4;157454,35769485967;393,6358942371492;1;1;1
0;3;38486,15596741413;128,2871865580471;0;0;0
1;4;254043,86254248628;635,1096563562157;1;1;0
0;4;318417,9614590851;796,0449036477128;1;1;0
1;4;666212,1034557351;1665,530258639338;1;1;0
1;1;18964,550322700183;94,82275161350091;0;2;0
1;3;117157,53608447232;390,5251202815744;0;0;0
1;4;109630,78291540292;274,0769572885073;0;1;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;4;172456,11269436337;431,14028173590845;1;1;1
1;3;45998,073972431186;153,3269132414373;0;0;0
1;2;30374,647578551736;151,87323789275868;0;3;0
0;3;96418,23796595172;321,3941265531724;0;0;0
1;3;133943,95775047518;446,47985916825064;1;0;0
0;3;66897,51413579517;222,99171378598388;0;0;0
0;7;2372225,1178056914;6777,786050873405;1;0;1
1;3;32730,5651085953;109,10188369531767;0;0;0
0;2;5633,699817799857;28,168499088999283;0;3;0
1;2;128374,24973078596;641,8712486539298;1;3;0
1;2;43072,70836150823;215,36354180754114;0;3;0
1;3;79167,22798092283;263,89075993640944;0;0;0
0;3;60576,48924451595;201,92163081505316;0;0;0
1;3;70788,35246572428;235,96117488574762;0;0;0
0;5;269873,1758956864;539,7463517913727;1;0;0
0;4;19029,74809598238;47,574370239955954;0;1;0
1;5;172302,10287419468;344,60420574838935;1;0;1
0;4;187160,87213900682;467,90218034751706;1;1;1
0;5;49984,8021614493;99,96960432289859;0;0;0
0;4;478766,49417621247;1196,9162354405312;1;1;1
1;3;50099,546816303395;166,99848938767798;0;0;0
1;4;359094,9315574986;897,7373288937464;1;1;0
1;5;20023,313681927677;40,04662736385535;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;3;23004,901192243724;76,68300397414575;0;0;0
1;3;156119,18697838957;520,3972899279652;1;0;1
0;4;10805,773929448627;27,01443482362157;0;1;0
1;3;105953,94423039685;353,17981410132285;0;0;0
0;3;18178,03719147087;60,5934573049029;0;0;0
0;4;279047,31658792443;697,6182914698111;1;1;0
0;2;34926,50239637138;174,6325119818569;0;3;0
1;3;96038,83553872333;320,12945179574444;0;0;0
1;2;33134,97406447172;165,67487032235857;0;3;0
1;5;310839,9308234821;621,6798616469642;1;0;0
0;3;123284,58472248538;410,9486157416179;0;0;0
1;2;65413,67345418755;327,06836727093776;0;3;0
0;4;199521,7982328412;498,80449558210296;1;1;1
1;4;123419,23841293388;308,5480960323347;0;1;0
1;4;356603,45553237904;891,5086388309476;1;1;0
1;4;260721,83804960523;651,8045951240131;1;1;0
0;4;322189,36342347274;805,4734085586819;1;1;0
1;5;323071,25486295053;646,142509725901;1;0;0
0;3;113602,90541094467;378,67635136981556;0;0;0
0;3;116434,88838153137;388,1162946051046;0;0;0
0;2;96451,54286385034;482,2577143192517;0;3;0
1;3;102088,79628763993;340,2959876254664;0;0;0
0;2;73921,67964880716;369,60839824403575;0;3;0
1;4;31002,887096544735;77,50721774136184;0;1;0
1;2;105759,84392288362;528,7992196144181;0;3;0
0;5;242184,76452062355;484,3695290412471;1;0;1
0;3;100662,2976704574;335,540992234858;0;0;0
1;7;107991,83361131714;308,5480960323347;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;7;306842,53222958307;876,6929492273802;1;0;0
0;3;78044,41920461628;260,1480640153876;0;0;0
1;2;38135,057458076415;190,67528729038207;0;3;0
1;4;265072,6275401846;662,6815688504614;1;1;0
1;2;173377,301524763;866,886507623815;1;3;1
1;5;259051,1199699809;518,1022399399618;1;0;0
1;5;298084,97554694995;596,1699510939;1;0;0
1;4;213712,55247146293;534,2813811786573;1;1;1
1;4;309478,88976346;773,6972244086501;1;1;0
0;7;107991,83361131714;308,5480960323347;0;0;0
1;3;99819,91858873311;332,7330619624437;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;4;540279,9147826538;1350,6997869566344;1;1;0
1;3;92564,4288097004;308,5480960323347;0;0;0
0;2;73037,54679473686;365,1877339736843;0;3;0
0;4;314307,76007874176;785,7694001968543;1;1;0
0;4;23536,98387043528;58,8424596760882;0;1;0
0;3;51270,76612955385;170,9025537651795;0;0;0
0;4;148208,4070418955;370,52101760473874;1;1;0
0;1;41394,872502318765;206,97436251159382;0;2;0
1;3;78038,65131233695;260,12883770778984;0;0;0
1;5;100139,64016264658;200,27928032529317;0;0;0
1;3;43937,79900984494;146,45933003281647;0;0;0
1;5;406193,16001547035;812,3863200309407;1;0;1
1;5;320983,4995693297;641,9669991386595;1;0;0
1;2;88722,7043440438;443,613521720219;0;3;0
0;5;242024,7501032382;484,0495002064764;1;0;1
0;3;85745,640700081;285,81880233360334;0;0;0
1;1;58850,33618702863;294,25168093514316;0;2;0
1;3;68030,19939443459;226,76733131478198;0;0;0
1;2;69243,20989592641;346,2160494796321;0;3;0
1;4;63587,67123190406;158,96917807976016;0;1;0
0;4;427822,59100100043;1069,5564775025011;1;1;1
1;3;82971,76125781641;276,5725375260547;0;0;0
1;3;82087,84278959013;273,62614263196707;0;0;0
0;3;60384,96554164488;201,2832184721496;0;0;0
1;2;144540,61132262132;722,7030566131066;1;3;0
0;3;81774,21987071913;272,5807329023971;0;0;0
0;4;180188,22235250054;450,47055588125136;1;1;1
0;2;53020,22705409733;265,1011352704867;0;3;0
1;3;25528,28193910389;85,0942731303463;0;0;0
1;2;62533,93017821082;312,6696508910541;0;3;0
1;5;137980,77257148203;275,96154514296404;1;0;0
0;3;84070,65300783647;280,2355100261216;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;3;47764,713554505564;159,21571184835187;0;0;0
0;5;153940,1032044332;307,8802064088664;1;0;0
1;1;24773,402308847348;123,86701154423673;0;2;0
1;2;13515,655459985283;67,57827729992641;0;3;0
1;2;25839,713084414496;129,19856542207248;0;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;4;406247,3908826315;1015,6184772065787;1;1;1
0;7;2131648,085405633;6090,423101158951;1;0;1
1;3;105134,94208239311;350,4498069413104;0;0;0
0;4;374039,94815052114;935,0998703763029;1;1;0
1;2;133746,70736871698;668,733536843585;1;3;0
1;4;192105,69366225565;480,26423415563914;1;1;1
1;5;184316,57618271673;368,63315236543343;1;0;1
1;2;28746,965667990225;143,73482833995112;0;3;0
0;7;107991,83361131714;308,5480960323347;0;0;0
1;1;64750,1853904087;323,75092695204347;0;2;0
0;3;92964,41668034485;309,8813889344828;0;0;0
1;2;120606,09015261698;603,0304507630849;0;3;0
1;5;14591,331097748054;29,182662195496107;0;0;0
0;3;73644,28109833958;245,48093699446525;0;0;0
0;5;278043,51234822127;556,0870246964425;1;0;0
1;3;73164,80971554403;243,88269905181343;0;0;0
0;4;205283,33530014625;513,2083382503656;1;1;1
0;2;77748,01257100578;388,7400628550289;0;3;0
0;7;5452221,056397835;15577,774446850955;1;0;1
0;5;309954,7217954851;619,9094435909702;1;0;0
0;1;59801,28344074485;299,00641720372425;0;2;0
1;4;258816,2838087874;647,0407095219686;1;1;0
0;4;591468,3828035822;1478,6709570089556;1;1;1
1;4;3454,5449539295078;8,63636238482377;0;1;0
1;2;101698,21436730126;508,4910718365063;0;3;0
1;4;138207,7527488122;345,5193818720305;1;1;0
0;2;102929,20276563108;514,6460138281554;0;3;0
1;5;409600,64039826643;819,2012807965328;1;0;0
1;3;114098,67697570032;380,3289232523344;0;0;0
1;1;77958,50849673766;389,7925424836883;0;2;0
1;3;87050,62558906671;290,1687519635557;0;0;0
1;4;111615,89973897855;279,0397493474464;0;1;0
1;3;118176,54555060495;393,9218185020165;0;0;0
0;3;32445,33981427504;108,15113271425014;0;0;0
0;5;469823,5118430675;939,647023686135;1;0;1
0;2;37871,48635138692;189,3574317569346;0;3;0
1;4;38811,770657703935;97,02942664425984;0;1;0
1;5;219096,5667773675;438,19313355473497;1;0;1
0;5;97456,73261594296;194,91346523188594;0;0;0
0;4;120576,15503966695;301,44038759916737;0;1;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;5;182301,00067849536;364,60200135699074;1;0;1
0;3;87503,96062879945;291,67986876266485;0;0;0
0;2;79692,57359264733;398,46286796323665;0;3;0
0;5;420476,20329749165;840,9524065949834;1;0;1
1;2;98385,32815651452;491,9266407825726;0;3;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;4;312810,1935241331;782,0254838103328;1;1;0
0;3;147184,43525108031;490,6147841702677;1;0;0
0;4;89208,60546003301;223,02151365008254;0;1;0
1;2;59369,90898362805;296,8495449181402;0;3;0
1;3;119806,93945863143;399,35646486210476;0;0;0
1;2;33907,030194330306;169,53515097165155;0;3;0
1;4;495419,33348649816;1238,5483337162455;1;1;1
1;2;49813,791467341885;249,06895733670942;0;3;0
1;1;37633,680652916715;188,1684032645836;0;2;0
1;4;111063,28219040354;277,65820547600885;0;1;0
0;4;440638,00917327474;1101,5950229331868;1;1;1
0;1;38286,36094761552;191,4318047380776;0;2;0
1;4;152101,8582766674;380,2546456916685;1;1;0
0;5;496736,4442946325;993,472888589265;1;0;1
1;1;67318,46136341378;336,5923068170689;0;2;0
1;2;6685,030167340494;33,42515083670247;0;3;0
1;7;107991,83361131714;308,5480960323347;0;0;0
0;1;139379,32697211776;696,8966348605888;1;2;0
0;3;119105,97347135174;397,0199115711725;0;0;0
1;3;86169,99709156975;287,2333236385658;0;0;0
1;4;197166,00716962852;492,9150179240713;1;1;1
0;2;67803,94335077488;339,0197167538744;0;3;0
1;5;312700,3572953008;625,4007145906016;1;0;0
0;3;76808,91215653754;256,0297071884585;0;0;0
0;3;109001,34503939711;363,3378167979904;0;0;0
0;5;248282,43548361718;496,56487096723436;1;0;1
1;4;373729,62211735453;934,3240552933863;1;1;0
1;3;86355,09119483316;287,85030398277723;0;0;0
0;1;106642,95498743499;533,214774937175;0;2;0
1;3;53435,841762828575;178,1194725427619;0;0;0
1;4;280076,9718661681;700,1924296654201;1;1;0
0;5;307909,4956148103;615,8189912296207;1;0;0
1;1;23755,763918429107;118,77881959214554;0;2;0
1;4;145290,8646386073;363,2271615965183;1;1;0
1;4;249002,60927288036;622,5065231822009;1;1;0
1;3;60010,83762735801;200,0361254245267;0;0;0
1;3;81709,69602524837;272,36565341749457;0;0;0
0;2;108300,9618449792;541,504809224896;0;3;0
1;4;33870,48715895528;84,6762178973882;0;1;0
1;5;261390,20931462824;522,7804186292565;1;0;1
1;5;117594,86545996838;235,18973091993675;0;0;0
1;4;380246,70841715863;950,6167710428966;1;1;1
1;5;154274,04801616733;308,5480960323347;1;0;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;4;153550,69039306458;383,87672598266147;1;1;1
0;5;203596,46015706053;407,19292031412107;1;0;1
0;4;492952,304038508;1232,38076009627;1;1;1
1;4;123419,23841293388;308,5480960323347;0;1;0
0;3;80674,4981629783;268,91499387659434;0;0;0
1;3;93070,77532232166;310,23591774107217;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;4;409519,1810552427;1023,7979526381068;1;1;1
0;3;61663,3309310206;205,54443643673534;0;0;0
1;5;70829,26178010565;141,6585235602113;0;0;0
1;4;197206,3463351439;493,01586583785974;1;1;1
0;5;99623,37232425698;199,24674464851395;0;0;0
0;2;74292,84832042536;371,4642416021268;0;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;5;184315,2186189136;368,6304372378272;1;0;1
1;2;61709,61920646694;308,5480960323347;0;3;0
0;3;120821,84109343373;402,73947031144576;0;0;0
0;3;92885,14120636035;309,6171373545345;0;0;0
1;3;89914,38636564811;299,71462121882706;0;0;0
1;3;142884,85690722647;476,28285635742157;1;0;0
1;5;122919,83492666532;245,83966985333066;0;0;0
1;2;103209,6595738149;516,0482978690745;0;3;0
1;3;58759,83473254267;195,86611577514225;0;0;0
1;3;116382,76358650504;387,9425452883501;0;0;0
1;3;92698,15487130014;308,99384957100045;0;0;0
0;1;17845,19696705832;89,2259848352916;0;2;0
1;3;39773,59973342973;132,5786657780991;0;0;0
0;2;105061,98811316272;525,3099405658136;0;3;0
1;1;67463,63994926217;337,3181997463108;0;2;0
1;7;107991,83361131714;308,5480960323347;0;0;0
1;7;107991,83361131714;308,5480960323347;0;0;0
0;4;186661,75236524505;466,6543809131126;1;1;1
0;4;123419,23841293388;308,5480960323347;0;1;0
0;2;40634,10691077837;203,17053455389186;0;3;0
1;5;154274,04801616733;308,5480960323347;1;0;0
1;2;63030,62294095077;315,1531147047539;0;3;0
0;4;70798,82453262717;176,99706133156792;0;1;0
0;4;262782,8027244499;656,9570068111248;1;1;0
1;4;414315,9468917233;1035,7898672293084;1;1;1
1;3;133808,65780283118;446,0288593427706;1;0;0
0;5;278725,2614116927;557,4505228233854;1;0;0
1;1;61709,61920646694;308,5480960323347;0;2;0
0;4;201592,35750065013;503,98089375162533;1;1;1
1;2;59407,26206063151;297,03631030315756;0;3;0
1;2;14146,532399355221;70,7326619967761;0;3;0
1;1;21844,986565787396;109,22493282893697;0;2;0
1;3;105718,87759069838;352,39625863566124;0;0;0
1;2;61536,9237132574;307,684618566287;0;3;0
0;2;138342,52576256858;691,7126288128429;1;3;0
0;4;224576,78182875615;561,4419545718904;1;1;1
1;3;48955,03288854303;163,1834429618101;0;0;0
0;1;29600,59539554261;148,00297697771305;0;2;0
0;3;135991,4505105392;453,3048350351307;1;0;0
1;2;103278,13272413619;516,3906636206809;0;3;0
0;3;22848,924210801626;76,16308070267209;0;0;0
0;3;161564,61291354377;538,5487097118125;1;0;1
0;3;156140,220512598;520,46740170866;1;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;3;148278,8938917675;494,262979639225;1;0;0
0;2;159751,35073184213;798,7567536592106;1;3;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;1;67640,2852864563;338,2014264322815;0;2;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;4;93665,04138840712;234,1626034710178;0;1;0
1;3;101464,91651769611;338,21638839232037;0;0;0
0;3;90623,24700642854;302,0774900214285;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;2;76680,95470332215;383,4047735166107;0;3;0
0;1;157575,88978290363;787,8794489145182;1;2;0
1;2;110101,26228444606;550,5063114222303;0;3;0
1;5;181229,5783918966;362,45915678379316;1;0;1
1;4;176720,9901421903;441,80247535547574;1;1;1
0;2;85358,35006904433;426,79175034522166;0;3;0
1;5;270402,64984637464;540,8052996927493;1;0;0
0;2;47579,76053701468;237,8988026850734;0;3;0
0;4;180025,34549809856;450,06336374524636;1;1;1
0;3;71376,60010737792;237,92200035792638;0;0;0
0;4;118611,40040526452;296,5285010131613;0;1;0
1;2;89129,94499901;445,64972499504995;0;3;0
1;3;86357,51979025973;287,85839930086576;0;0;0
0;3;54690,812443098635;182,30270814366213;0;0;0
0;5;154274,04801616733;308,5480960323347;1;0;0
1;3;92564,4288097004;308,5480960323347;0;0;0
1;3;97987,25163855862;326,62417212852876;0;0;0
1;3;107953,4291776534;359,8447639255113;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;3;57393,002935379925;191,31000978459974;0;0;0
1;5;282970,5658744911;565,9411317489822;1;0;0
0;7;1024656,4197309793;2927,5897706599408;1;0;1
0;3;27317,349408081092;91,05783136027031;0;0;0
1;4;180643,66811938433;451,6091702984608;1;1;1
1;3;29523,23408490314;98,41078028301047;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;2;21297,1285574393;106,4856427871965;0;3;0
0;7;2582845,988259335;7379,559966455243;1;0;1
0;5;25782,81299522638;51,56562599045276;0;0;0
1;7;1288794,607775888;3682,2703079311086;1;0;1
0;4;123419,23841293388;308,5480960323347;0;1;0
0;1;47082,09653229244;235,4104826614622;0;2;0
0;4;96453,07102940105;241,13267757350263;0;1;0
0;2;59482,04605091402;297,4102302545701;0;3;0
1;7;5891143,812223626;16831,839463496075;1;0;1
0;2;64163,743172701856;320,8187158635093;0;3;0
1;3;122181,97971352833;407,2732657117611;0;0;0
1;2;86845,28348930956;434,22641744654777;0;3;0
1;3;103171,99060833121;343,906635361104;0;0;0
0;3;72494,00730046774;241,64669100155913;0;0;0
1;4;41695,86801729244;104,23967004323111;0;1;0
1;3;91328,18846144757;304,4272948714919;0;0;0
0;2;85446,99394797006;427,23496973985027;0;3;0
1;5;154274,04801616733;308,5480960323347;1;0;1
0;3;75321,39008617817;251,07130028726058;0;0;0
0;3;84658,70189302464;282,1956729767488;0;0;0
0;4;411856,51804985607;1029,6412951246402;1;1;0
0;3;108709,1835550333;362,36394518344434;0;0;0
1;1;61709,61920646694;308,5480960323347;0;2;0
1;2;94701,83520934502;473,5091760467251;0;3;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;5;110631,60392964755;221,2632078592951;0;0;0
1;4;227508,00755918535;568,7700188979634;1;1;1
1;3;145095,89611494826;483,6529870498275;1;0;0
1;2;49252,678847883886;246,26339423941943;0;3;0
1;4;181293,78795769328;453,2344698942332;1;1;1
0;3;157512,9265618744;525,0430885395813;1;0;1
1;3;137012,15320049517;456,7071773349839;1;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;3;19877,52836760692;66,25842789202306;0;0;0
0;5;400200,1663888677;800,4003327777355;1;0;1
0;2;100168,78758973395;500,8439379486698;0;3;0
1;2;45597,566985477366;227,9878349273868;0;3;0
0;4;332112,0845277983;830,2802113194957;1;1;0
1;2;159056,55021835497;795,2827510917748;1;3;1
1;3;74865,32134323365;249,55107114411214;0;0;0
0;3;111651,89458099048;372,1729819366349;0;0;0
1;1;38092,69631546762;190,4634815773381;0;2;0
0;2;67460,92741726738;337,30463708633687;0;3;0
1;2;25870,731703134705;129,35365851567352;0;3;0
0;1;19410,532312894247;97,05266156447124;0;2;0
1;2;122792,4484087094;613,962242043547;0;3;0
0;4;432871,1440211073;1082,1778600527682;1;1;1
0;4;49180,65423970596;122,9516355992649;0;1;0
